Datetime,Temperature(2m),Rhumadity(2m),SPressure(kPa),Population,GDP,Generation(MW),Demand(MW)
1/15/2016 4:00,15.76,57.87,101.13,160811932,2.65225E+11,3894,3894
1/15/2016 5:00,15.11,62.05,101.17,160811932,2.65225E+11,3859,3859
1/15/2016 6:00,14.46,67,101.23,160811932,2.65225E+11,4167,4167
1/15/2016 7:00,15.41,68.06,101.33,160811932,2.65225E+11,4361,4361
1/15/2016 8:00,17.17,62.61,101.4,160811932,2.65225E+11,4671,4671
1/15/2016 9:00,20.02,53.63,101.42,160811932,2.65225E+11,4564,4564
1/15/2016 10:00,24.03,39.81,101.36,160811932,2.65225E+11,4477,4477
1/15/2016 11:00,25.37,36.41,101.24,160811932,2.65225E+11,4446,4446
1/15/2016 12:00,25.89,35.01,101.11,160811932,2.65225E+11,4595,4595
1/15/2016 13:00,26.03,34.08,101.03,160811932,2.65225E+11,4502,4502
1/15/2016 14:00,25.73,34.33,100.99,160811932,2.65225E+11,4112,4112
1/15/2016 15:00,24.93,36.71,100.96,160811932,2.65225E+11,4145,4145
1/15/2016 16:00,22.38,50.75,100.95,160811932,2.65225E+11,4140,4140
1/15/2016 17:00,19.82,56.27,100.95,160811932,2.65225E+11,4372,4372
1/15/2016 18:00,19.41,55.18,101,160811932,2.65225E+11,5950,5950
1/15/2016 19:00,19.38,53.74,101.06,160811932,2.65225E+11,6288,6288
1/15/2016 20:00,19.15,53.82,101.12,160811932,2.65225E+11,6253,6253
1/15/2016 21:00,19.16,53.51,101.13,160811932,2.65225E+11,6096,6096
1/15/2016 22:00,18.69,55.11,101.13,160811932,2.65225E+11,5406,5406
1/15/2016 23:00,18.06,57.31,101.1,160811932,2.65225E+11,4961,4961
1/16/2016 0:00,17.55,59.24,101.06,160811932,2.65225E+11,4950,4950
1/16/2016 1:00,17,61.56,101.03,160811932,2.65225E+11,4136,4136
1/16/2016 2:00,16.61,63.42,100.99,160811932,2.65225E+11,3865,3865
1/16/2016 3:00,16.07,66.24,100.96,160811932,2.65225E+11,3793,3793
1/16/2016 4:00,15.16,71.43,100.96,160811932,2.65225E+11,3668,3668
1/16/2016 5:00,14.44,76.13,101.01,160811932,2.65225E+11,3493,3493
1/16/2016 6:00,13.41,83.04,101.09,160811932,2.65225E+11,3951,3951
1/16/2016 7:00,14.91,78.74,101.19,160811932,2.65225E+11,4331,4331
1/16/2016 8:00,17.51,68.2,101.26,160811932,2.65225E+11,4853,4853
1/16/2016 9:00,20.83,56.13,101.31,160811932,2.65225E+11,5062,5062
1/16/2016 10:00,24.58,42.3,101.28,160811932,2.65225E+11,4771,4771
1/16/2016 11:00,26.36,36.32,101.16,160811932,2.65225E+11,4836,4836
1/16/2016 12:00,27.1,33.87,101.01,160811932,2.65225E+11,4881,4881
1/16/2016 13:00,27.4,31.92,100.89,160811932,2.65225E+11,5052,5052
1/16/2016 14:00,27.22,31.13,100.82,160811932,2.65225E+11,4773,4773
1/16/2016 15:00,26.45,32.33,100.82,160811932,2.65225E+11,4784,4784
1/16/2016 16:00,24.09,46.26,100.86,160811932,2.65225E+11,4921,4921
1/16/2016 17:00,22.21,45.46,100.95,160811932,2.65225E+11,5229,5229
1/16/2016 18:00,21.4,46.57,101.08,160811932,2.65225E+11,6420,6420
1/16/2016 19:00,20.71,47.78,101.2,160811932,2.65225E+11,6844,6844
1/16/2016 20:00,20.07,48.31,101.28,160811932,2.65225E+11,6774,6774
1/16/2016 21:00,19.48,49.41,101.32,160811932,2.65225E+11,6534,6534
1/16/2016 22:00,18.94,50.14,101.31,160811932,2.65225E+11,5899,5899
1/16/2016 23:00,18.31,51.6,101.26,160811932,2.65225E+11,5226,5226
1/17/2016 0:00,17.63,53.75,101.22,160811932,2.65225E+11,4898,4898
1/17/2016 1:00,16.86,56.75,101.18,160811932,2.65225E+11,6871,6871
1/17/2016 2:00,16.19,59.73,101.15,160811932,2.65225E+11,4311,4311
1/17/2016 3:00,15.42,63.66,101.14,160811932,2.65225E+11,4095,4095
1/17/2016 4:00,14.51,68.88,101.15,160811932,2.65225E+11,3932,3932
1/17/2016 5:00,13.78,74.09,101.2,160811932,2.65225E+11,3871,3871
1/17/2016 6:00,13.24,78.61,101.28,160811932,2.65225E+11,4187,4187
1/17/2016 7:00,14.67,75.67,101.37,160811932,2.65225E+11,4555,4555
1/17/2016 8:00,16.99,66.53,101.45,160811932,2.65225E+11,5023,5023
1/17/2016 9:00,20.49,53.67,101.49,160811932,2.65225E+11,5167,5167
1/17/2016 10:00,24.32,39.48,101.46,160811932,2.65225E+11,5072,5072
1/17/2016 11:00,25.64,35.57,101.36,160811932,2.65225E+11,5033,5033
1/17/2016 12:00,26.31,33.02,101.23,160811932,2.65225E+11,5200,5200
1/17/2016 13:00,26.54,31.14,101.1,160811932,2.65225E+11,5186,5186
1/17/2016 14:00,26.3,30.42,101.01,160811932,2.65225E+11,4906,4906
1/17/2016 15:00,25.51,31.53,100.98,160811932,2.65225E+11,4973,4973
1/17/2016 16:00,23.04,46.84,100.99,160811932,2.65225E+11,4979,4979
1/17/2016 17:00,20.52,48.73,101.03,160811932,2.65225E+11,5214,5214
1/17/2016 18:00,19.71,48.2,101.13,160811932,2.65225E+11,6762,6762
1/17/2016 19:00,19.12,48.59,101.21,160811932,2.65225E+11,6983,6983
1/17/2016 20:00,18.43,49.77,101.27,160811932,2.65225E+11,6715,6715
1/17/2016 21:00,17.87,50.54,101.3,160811932,2.65225E+11,6477,6477
1/17/2016 22:00,17.67,49.73,101.27,160811932,2.65225E+11,5750,5750
1/17/2016 23:00,17.39,49.46,101.24,160811932,2.65225E+11,5169,5169
1/18/2016 0:00,16.95,49.84,101.2,160811932,2.65225E+11,5032,5032
1/18/2016 1:00,16.94,49.09,101.15,160811932,2.65225E+11,4309,4309
1/18/2016 2:00,16.25,51.45,101.12,160811932,2.65225E+11,4090,4090
1/18/2016 3:00,15.03,56.56,101.09,160811932,2.65225E+11,4023,4023
1/18/2016 4:00,14.49,59.46,101.1,160811932,2.65225E+11,3972,3972
1/18/2016 5:00,14.3,60.81,101.15,160811932,2.65225E+11,3902,3902
1/18/2016 6:00,14.13,62.24,101.24,160811932,2.65225E+11,4222,4222
1/18/2016 7:00,14.61,65.46,101.36,160811932,2.65225E+11,4589,4589
1/18/2016 8:00,16.25,59.25,101.46,160811932,2.65225E+11,5018,5018
1/18/2016 9:00,19.7,46.52,101.54,160811932,2.65225E+11,5309,5309
1/18/2016 10:00,23.85,31.16,101.5,160811932,2.65225E+11,5162,5162
1/18/2016 11:00,25.27,28.49,101.39,160811932,2.65225E+11,5036,5036
1/18/2016 12:00,26.05,27.07,101.24,160811932,2.65225E+11,5316,5316
1/18/2016 13:00,26.44,26.09,101.11,160811932,2.65225E+11,5316,5316
1/18/2016 14:00,26.32,26.02,101.02,160811932,2.65225E+11,5004,5004
1/18/2016 15:00,25.61,27.86,100.98,160811932,2.65225E+11,5118,5118
1/18/2016 16:00,23.02,44.72,100.97,160811932,2.65225E+11,5118,5118
1/18/2016 17:00,20.74,44.64,100.99,160811932,2.65225E+11,5367,5367
1/18/2016 18:00,20.23,42.08,101.05,160811932,2.65225E+11,6567,6567
1/18/2016 19:00,19.97,41.42,101.13,160811932,2.65225E+11,6946,6946
1/18/2016 20:00,19.7,41.37,101.18,160811932,2.65225E+11,6768,6768
1/18/2016 21:00,19.03,43.07,101.21,160811932,2.65225E+11,6611,6611
1/18/2016 22:00,18.62,43.81,101.22,160811932,2.65225E+11,5926,5926
1/18/2016 23:00,17.88,45.88,101.18,160811932,2.65225E+11,5381,5381
1/19/2016 0:00,17.09,48.37,101.13,160811932,2.65225E+11,4826,4826
1/19/2016 1:00,16.3,51.09,101.08,160811932,2.65225E+11,4521,4521
1/19/2016 2:00,15.39,55.24,101.04,160811932,2.65225E+11,4130,4130
1/19/2016 3:00,14.41,61.88,101.03,160811932,2.65225E+11,4046,4046
1/19/2016 4:00,13.63,68.93,101.06,160811932,2.65225E+11,3917,3917
1/19/2016 5:00,13.08,75.47,101.14,160811932,2.65225E+11,3991,3991
1/19/2016 6:00,12.94,79.17,101.25,160811932,2.65225E+11,4280,4280
1/19/2016 7:00,14.84,74.26,101.36,160811932,2.65225E+11,4859,4859
1/19/2016 8:00,17.26,63.68,101.45,160811932,2.65225E+11,5000,5000
1/19/2016 9:00,21.33,46.32,101.49,160811932,2.65225E+11,5440,5440
1/19/2016 10:00,25.39,33.24,101.44,160811932,2.65225E+11,5218,5218
1/19/2016 11:00,26.99,30.67,101.33,160811932,2.65225E+11,5242,5242
1/19/2016 12:00,27.73,30.32,101.19,160811932,2.65225E+11,5361,5361
1/19/2016 13:00,28.08,29.93,101.06,160811932,2.65225E+11,5319,5319
1/19/2016 14:00,27.93,30.42,100.99,160811932,2.65225E+11,5072,5072
1/19/2016 15:00,27.12,32.6,100.95,160811932,2.65225E+11,5074,5074
1/19/2016 16:00,24.71,49.78,100.96,160811932,2.65225E+11,5099,5099
1/19/2016 17:00,22.28,52.83,101.02,160811932,2.65225E+11,5360,5360
1/19/2016 18:00,21.32,53.59,101.1,160811932,2.65225E+11,6420,6420
1/19/2016 19:00,20.46,55.23,101.21,160811932,2.65225E+11,6937,6937
1/19/2016 20:00,19.49,57.13,101.28,160811932,2.65225E+11,6591,6591
1/19/2016 21:00,18.55,59.53,101.3,160811932,2.65225E+11,6489,6489
1/19/2016 22:00,17.9,60.9,101.28,160811932,2.65225E+11,6037,6037
1/19/2016 23:00,17.36,62.25,101.24,160811932,2.65225E+11,5354,5354
1/20/2016 0:00,16.77,66.28,101.19,160811932,2.65225E+11,4728,4728
1/20/2016 1:00,15.89,74.61,101.13,160811932,2.65225E+11,4181,4181
1/20/2016 2:00,15.24,78.3,101.08,160811932,2.65225E+11,3740,3740
1/20/2016 3:00,14.76,80.84,101.06,160811932,2.65225E+11,3467,3467
1/20/2016 4:00,14.38,83.16,101.08,160811932,2.65225E+11,3400,3400
1/20/2016 5:00,14.06,84.96,101.15,160811932,2.65225E+11,3305,3305
1/20/2016 6:00,13.82,86.16,101.23,160811932,2.65225E+11,3497,3497
1/20/2016 7:00,15.78,82.73,101.31,160811932,2.65225E+11,4030,4030
1/20/2016 8:00,17.65,73.35,101.38,160811932,2.65225E+11,4518,4518
1/20/2016 9:00,20.36,65.4,101.43,160811932,2.65225E+11,4907,4907
1/20/2016 10:00,23.58,51.07,101.42,160811932,2.65225E+11,4748,4748
1/20/2016 11:00,25,47.43,101.34,160811932,2.65225E+11,4994,4994
1/20/2016 12:00,25.76,45.04,101.22,160811932,2.65225E+11,5121,5121
1/20/2016 13:00,26.13,44.63,101.11,160811932,2.65225E+11,5137,5137
1/20/2016 14:00,25.97,45.6,101.05,160811932,2.65225E+11,5059,5059
1/20/2016 15:00,25.05,49.47,101.04,160811932,2.65225E+11,5214,5214
1/20/2016 16:00,22.96,60.17,101.07,160811932,2.65225E+11,5054,5054
1/20/2016 17:00,20.12,71.41,101.1,160811932,2.65225E+11,5246,5246
1/20/2016 18:00,18.37,78.63,101.18,160811932,2.65225E+11,5961,5961
1/20/2016 19:00,17.17,84.88,101.26,160811932,2.65225E+11,6324,6324
1/20/2016 20:00,16.63,87.99,101.34,160811932,2.65225E+11,6484,6484
1/20/2016 21:00,16.41,89.56,101.42,160811932,2.65225E+11,6218,6218
1/20/2016 22:00,16.31,90.42,101.45,160811932,2.65225E+11,5602,5602
1/20/2016 23:00,16.22,91.18,101.42,160811932,2.65225E+11,5055,5055
1/21/2016 0:00,16.05,92.49,101.38,160811932,2.65225E+11,4962,4962
1/21/2016 1:00,15.89,93.76,101.34,160811932,2.65225E+11,4338,4338
1/21/2016 2:00,15.88,94.07,101.33,160811932,2.65225E+11,4050,4050
1/21/2016 3:00,15.89,94.29,101.34,160811932,2.65225E+11,3870,3870
1/21/2016 4:00,15.75,95.14,101.34,160811932,2.65225E+11,3811,3811
1/21/2016 5:00,15.61,95.74,101.35,160811932,2.65225E+11,3725,3725
1/21/2016 6:00,15.6,95.69,101.43,160811932,2.65225E+11,4043,4043
1/21/2016 7:00,16.09,93.27,101.53,160811932,2.65225E+11,4459,4459
1/21/2016 8:00,16.92,89.88,101.61,160811932,2.65225E+11,5036,5036
1/21/2016 9:00,18.6,80.81,101.66,160811932,2.65225E+11,5323,5323
1/21/2016 10:00,20.24,70.44,101.63,160811932,2.65225E+11,5052,5052
1/21/2016 11:00,21.53,62.12,101.53,160811932,2.65225E+11,5158,5158
1/21/2016 12:00,22.49,57.09,101.4,160811932,2.65225E+11,5338,5338
1/21/2016 13:00,23.33,53.63,101.28,160811932,2.65225E+11,5416,5416
1/21/2016 14:00,23.35,53.53,101.22,160811932,2.65225E+11,5184,5184
1/21/2016 15:00,22.4,57.53,101.2,160811932,2.65225E+11,5216,5216
1/21/2016 16:00,21.23,64.16,101.23,160811932,2.65225E+11,5239,5239
1/21/2016 17:00,19.61,73.64,101.3,160811932,2.65225E+11,5399,5399
1/21/2016 18:00,18.7,77.49,101.4,160811932,2.65225E+11,6573,6573
1/21/2016 19:00,17.89,80.41,101.47,160811932,2.65225E+11,6840,6840
1/21/2016 20:00,16.96,83.23,101.52,160811932,2.65225E+11,6838,6838
1/21/2016 21:00,16.05,85.12,101.53,160811932,2.65225E+11,6583,6583
1/21/2016 22:00,15.25,85.68,101.53,160811932,2.65225E+11,5970,5970
1/21/2016 23:00,14.45,85.01,101.52,160811932,2.65225E+11,5395,5395
1/22/2016 0:00,13.61,83.84,101.49,160811932,2.65225E+11,4545,4545
1/22/2016 1:00,12.79,82.62,101.45,160811932,2.65225E+11,4384,4384
1/22/2016 2:00,12.06,81.84,101.42,160811932,2.65225E+11,4152,4152
1/22/2016 3:00,11.43,81.84,101.41,160811932,2.65225E+11,3933,3933
1/22/2016 4:00,10.87,82.72,101.43,160811932,2.65225E+11,3898,3898
1/22/2016 5:00,10.35,84.14,101.49,160811932,2.65225E+11,3891,3891
1/22/2016 6:00,10.03,85.52,101.58,160811932,2.65225E+11,4076,4076
1/22/2016 7:00,12.59,74.46,101.69,160811932,2.65225E+11,4164,4164
1/22/2016 8:00,15.08,65.66,101.77,160811932,2.65225E+11,4652,4652
1/22/2016 9:00,19.13,49.43,101.82,160811932,2.65225E+11,4661,4661
1/22/2016 10:00,21.37,41.69,101.79,160811932,2.65225E+11,4763,4763
1/22/2016 11:00,22.44,39.62,101.7,160811932,2.65225E+11,4705,4705
1/22/2016 12:00,23.08,38.47,101.59,160811932,2.65225E+11,4584,4584
1/22/2016 13:00,23.41,38.12,101.49,160811932,2.65225E+11,4596,4596
1/22/2016 14:00,23.35,38.79,101.42,160811932,2.65225E+11,4273,4273
1/22/2016 15:00,22.67,40.24,101.39,160811932,2.65225E+11,4100,4100
1/22/2016 16:00,20.89,49.97,101.41,160811932,2.65225E+11,4219,4219
1/22/2016 17:00,17.55,63.57,101.45,160811932,2.65225E+11,4493,4493
1/22/2016 18:00,16.43,65.88,101.53,160811932,2.65225E+11,5961,5961
1/22/2016 19:00,15.66,68.63,101.62,160811932,2.65225E+11,6216,6216
1/22/2016 20:00,14.89,71.39,101.69,160811932,2.65225E+11,6230,6230
1/22/2016 21:00,14.24,73.28,101.71,160811932,2.65225E+11,6142,6142
1/22/2016 22:00,13.69,74.59,101.71,160811932,2.65225E+11,5534,5534
1/22/2016 23:00,13.17,75.86,101.68,160811932,2.65225E+11,4778,4778
1/23/2016 0:00,12.64,77.41,101.66,160811932,2.65225E+11,4837,4837
1/23/2016 1:00,12.09,79.44,101.64,160811932,2.65225E+11,4095,4095
1/23/2016 2:00,11.5,81.99,101.62,160811932,2.65225E+11,3799,3799
1/23/2016 3:00,10.85,84.85,101.61,160811932,2.65225E+11,3651,3651
1/23/2016 4:00,10.19,87.63,101.61,160811932,2.65225E+11,3594,3594
1/23/2016 5:00,9.66,89.62,101.65,160811932,2.65225E+11,3594,3594
1/23/2016 6:00,9.45,89.86,101.72,160811932,2.65225E+11,3948,3948
1/23/2016 7:00,11.73,78.77,101.79,160811932,2.65225E+11,4402,4402
1/23/2016 8:00,14.08,68.08,101.85,160811932,2.65225E+11,4959,4959
1/23/2016 9:00,18.6,43.55,101.88,160811932,2.65225E+11,5305,5305
1/23/2016 10:00,21.5,33.09,101.86,160811932,2.65225E+11,5301,5301
1/23/2016 11:00,22.63,31.45,101.78,160811932,2.65225E+11,5218,5218
1/23/2016 12:00,23.16,30.48,101.66,160811932,2.65225E+11,5177,5177
1/23/2016 13:00,23.39,29.97,101.55,160811932,2.65225E+11,5286,5286
1/23/2016 14:00,23.27,28.64,101.5,160811932,2.65225E+11,5024,5024
1/23/2016 15:00,22.29,30.14,101.47,160811932,2.65225E+11,4913,4913
1/23/2016 16:00,19.91,43.88,101.49,160811932,2.65225E+11,4931,4931
1/23/2016 17:00,16.29,54.51,101.55,160811932,2.65225E+11,5238,5238
1/23/2016 18:00,15.06,56,101.63,160811932,2.65225E+11,6312,6312
1/23/2016 19:00,14.28,57.04,101.71,160811932,2.65225E+11,6864,6864
1/23/2016 20:00,13.57,57.89,101.77,160811932,2.65225E+11,6927,6927
1/23/2016 21:00,13.05,57.96,101.8,160811932,2.65225E+11,6493,6493
1/23/2016 22:00,12.76,57.07,101.78,160811932,2.65225E+11,5824,5824
1/23/2016 23:00,12.45,56.53,101.72,160811932,2.65225E+11,5318,5318
1/24/2016 0:00,12.12,56.48,101.67,160811932,2.65225E+11,4796,4796
1/24/2016 1:00,11.73,57.21,101.62,160811932,2.65225E+11,4384,4384
1/24/2016 2:00,11.27,59.08,101.58,160811932,2.65225E+11,4142,4142
1/24/2016 3:00,10.71,62.07,101.57,160811932,2.65225E+11,4053,4053
1/24/2016 4:00,10.08,66.2,101.6,160811932,2.65225E+11,3968,3968
1/24/2016 5:00,9.5,70.26,101.69,160811932,2.65225E+11,3883,3883
1/24/2016 6:00,9.07,73.95,101.8,160811932,2.65225E+11,4118,4118
1/24/2016 7:00,10.53,72.24,101.91,160811932,2.65225E+11,4672,4672
1/24/2016 8:00,12.78,63.73,101.99,160811932,2.65225E+11,5178,5178
1/24/2016 9:00,16.87,45.41,102.03,160811932,2.65225E+11,5669,5669
1/24/2016 10:00,20.48,30.53,101.96,160811932,2.65225E+11,5474,5474
1/24/2016 11:00,21.87,28.18,101.83,160811932,2.65225E+11,5443,5443
1/24/2016 12:00,22.64,27.21,101.69,160811932,2.65225E+11,5448,5448
1/24/2016 13:00,23.07,27.11,101.56,160811932,2.65225E+11,5499,5499
1/24/2016 14:00,23.03,26.57,101.47,160811932,2.65225E+11,5499,5499
1/24/2016 15:00,22.21,28.34,101.44,160811932,2.65225E+11,5268,5268
1/24/2016 16:00,19.7,44.71,101.44,160811932,2.65225E+11,5239,5239
1/24/2016 17:00,16.43,52.77,101.47,160811932,2.65225E+11,5291,5291
1/24/2016 18:00,15.51,54.44,101.53,160811932,2.65225E+11,6543,6543
1/24/2016 19:00,14.6,55.62,101.6,160811932,2.65225E+11,6794,6794
1/24/2016 20:00,13.66,56.76,101.65,160811932,2.65225E+11,6854,6854
1/24/2016 21:00,12.99,57.57,101.67,160811932,2.65225E+11,6524,6524
1/24/2016 22:00,12.49,57.67,101.63,160811932,2.65225E+11,5814,5814
1/24/2016 23:00,12.06,57.57,101.58,160811932,2.65225E+11,5192,5192
1/25/2016 0:00,11.7,57.5,101.52,160811932,2.65225E+11,4978,4978
1/25/2016 1:00,11.28,58.01,101.48,160811932,2.65225E+11,4366,4366
1/25/2016 2:00,10.84,59.09,101.46,160811932,2.65225E+11,4141,4141
1/25/2016 3:00,10.31,61.73,101.45,160811932,2.65225E+11,4023,4023
1/25/2016 4:00,9.68,65.62,101.46,160811932,2.65225E+11,3916,3916
1/25/2016 5:00,9.09,69.57,101.51,160811932,2.65225E+11,3801,3801
1/25/2016 6:00,8.69,72.99,101.6,160811932,2.65225E+11,4047,4047
1/25/2016 7:00,10.62,70.51,101.69,160811932,2.65225E+11,4582,4582
1/25/2016 8:00,13.06,60.6,101.76,160811932,2.65225E+11,5209,5209
1/25/2016 9:00,16.88,45.96,101.79,160811932,2.65225E+11,5611,5611
1/25/2016 10:00,20.88,30.18,101.75,160811932,2.65225E+11,5514,5514
1/25/2016 11:00,22.39,28.45,101.64,160811932,2.65225E+11,5466,5466
1/25/2016 12:00,23.31,27.61,101.51,160811932,2.65225E+11,5433,5433
1/25/2016 13:00,23.78,27.13,101.37,160811932,2.65225E+11,5445,5445
1/25/2016 14:00,23.84,26.35,101.29,160811932,2.65225E+11,5143,5143
1/25/2016 15:00,23.13,27.67,101.25,160811932,2.65225E+11,5211,5211
1/25/2016 16:00,20.64,43.77,101.26,160811932,2.65225E+11,5169,5169
1/25/2016 17:00,16.99,50.76,101.31,160811932,2.65225E+11,5478,5478
1/25/2016 18:00,15.81,50.72,101.4,160811932,2.65225E+11,6581,6581
1/25/2016 19:00,15.16,51.04,101.48,160811932,2.65225E+11,7080,7080
1/25/2016 20:00,14.74,50.63,101.53,160811932,2.65225E+11,6978,6978
1/25/2016 21:00,14.44,49.86,101.55,160811932,2.65225E+11,6730,6730
1/25/2016 22:00,14.17,49.13,101.55,160811932,2.65225E+11,5891,5891
1/25/2016 23:00,13.9,48.55,101.51,160811932,2.65225E+11,5410,5410
1/26/2016 0:00,13.57,48.54,101.47,160811932,2.65225E+11,4942,4942
1/26/2016 1:00,13.2,48.74,101.42,160811932,2.65225E+11,4261,4261
1/26/2016 2:00,12.49,50.93,101.39,160811932,2.65225E+11,4140,4140
1/26/2016 3:00,11.96,53.9,101.38,160811932,2.65225E+11,4017,4017
1/26/2016 4:00,11.75,56.08,101.42,160811932,2.65225E+11,4011,4011
1/26/2016 5:00,11.15,60.6,101.49,160811932,2.65225E+11,3993,3993
1/26/2016 6:00,10.52,65.82,101.6,160811932,2.65225E+11,4204,4204
1/26/2016 7:00,11.14,68.85,101.7,160811932,2.65225E+11,4614,4614
1/26/2016 8:00,13.07,63.27,101.78,160811932,2.65225E+11,5136,5136
1/26/2016 9:00,17.13,45.33,101.83,160811932,2.65225E+11,5527,5527
1/26/2016 10:00,20.97,30.35,101.77,160811932,2.65225E+11,5562,5562
1/26/2016 11:00,22.4,28.8,101.65,160811932,2.65225E+11,5394,5394
1/26/2016 12:00,22.98,28.69,101.53,160811932,2.65225E+11,5457,5457
1/26/2016 13:00,23.38,27.8,101.4,160811932,2.65225E+11,5488,5488
1/26/2016 14:00,23.2,27.85,101.31,160811932,2.65225E+11,5241,5241
1/26/2016 15:00,22.4,30.66,101.28,160811932,2.65225E+11,5336,5336
1/26/2016 16:00,19.91,48.72,101.29,160811932,2.65225E+11,5196,5196
1/26/2016 17:00,17.85,45.88,101.34,160811932,2.65225E+11,5411,5411
1/26/2016 18:00,17.4,43.24,101.41,160811932,2.65225E+11,6404,6404
1/26/2016 19:00,17.13,42.52,101.48,160811932,2.65225E+11,6772,6772
1/26/2016 20:00,17.19,40.81,101.53,160811932,2.65225E+11,6796,6796
1/26/2016 21:00,16.98,40.86,101.54,160811932,2.65225E+11,6621,6621
1/26/2016 22:00,16.57,41.42,101.53,160811932,2.65225E+11,5981,5981
1/26/2016 23:00,15.91,43.63,101.48,160811932,2.65225E+11,5293,5293
1/27/2016 0:00,15.11,46.28,101.42,160811932,2.65225E+11,5065,5065
1/27/2016 1:00,14.09,49.9,101.36,160811932,2.65225E+11,4461,4461
1/27/2016 2:00,13.5,51.3,101.31,160811932,2.65225E+11,4176,4176
1/27/2016 3:00,12.8,54.13,101.28,160811932,2.65225E+11,4116,4116
1/27/2016 4:00,12.02,58.02,101.29,160811932,2.65225E+11,4020,4020
1/27/2016 5:00,11.29,62.01,101.35,160811932,2.65225E+11,3993,3993
1/27/2016 6:00,10.6,66.75,101.43,160811932,2.65225E+11,4305,4305
1/27/2016 7:00,11.7,69.66,101.53,160811932,2.65225E+11,4792,4792
1/27/2016 8:00,13.96,60.92,101.61,160811932,2.65225E+11,5273,5273
1/27/2016 9:00,17.72,46.95,101.64,160811932,2.65225E+11,5554,5554
1/27/2016 10:00,21.05,35.23,101.62,160811932,2.65225E+11,5514,5514
1/27/2016 11:00,22.49,33.07,101.53,160811932,2.65225E+11,5589,5589
1/27/2016 12:00,23.47,31.12,101.4,160811932,2.65225E+11,5613,5613
1/27/2016 13:00,23.91,30.43,101.27,160811932,2.65225E+11,5486,5486
1/27/2016 14:00,23.88,30.9,101.18,160811932,2.65225E+11,5304,5304
1/27/2016 15:00,23.3,31.71,101.16,160811932,2.65225E+11,5410,5410
1/27/2016 16:00,21.59,45.2,101.19,160811932,2.65225E+11,5230,5230
1/27/2016 17:00,20.09,41.71,101.24,160811932,2.65225E+11,5418,5418
1/27/2016 18:00,19.51,41.7,101.31,160811932,2.65225E+11,6429,6429
1/27/2016 19:00,18.68,42.67,101.39,160811932,2.65225E+11,6859,6859
1/27/2016 20:00,17.39,47.03,101.44,160811932,2.65225E+11,6870,6870
1/27/2016 21:00,16.41,50.58,101.46,160811932,2.65225E+11,6627,6627
1/27/2016 22:00,15.32,55.53,101.45,160811932,2.65225E+11,6077,6077
1/27/2016 23:00,14.25,61.38,101.43,160811932,2.65225E+11,5515,5515
1/28/2016 0:00,13.33,67.89,101.4,160811932,2.65225E+11,5144,5144
1/28/2016 1:00,12.65,73.82,101.36,160811932,2.65225E+11,4448,4448
1/28/2016 2:00,12.13,79.09,101.3,160811932,2.65225E+11,4218,4218
1/28/2016 3:00,11.67,83.85,101.26,160811932,2.65225E+11,4018,4018
1/28/2016 4:00,11.27,88.16,101.27,160811932,2.65225E+11,3918,3918
1/28/2016 5:00,10.91,92.07,101.33,160811932,2.65225E+11,3855,3855
1/28/2016 6:00,10.73,94.01,101.42,160811932,2.65225E+11,4293,4293
1/28/2016 7:00,13.29,81.07,101.51,160811932,2.65225E+11,4591,4591
1/28/2016 8:00,15.7,70.16,101.6,160811932,2.65225E+11,5122,5122
1/28/2016 9:00,19.62,55.95,101.64,160811932,2.65225E+11,5571,5571
1/28/2016 10:00,23.08,44.66,101.6,160811932,2.65225E+11,5671,5671
1/28/2016 11:00,24.67,41.22,101.48,160811932,2.65225E+11,5610,5610
1/28/2016 12:00,25.47,39.19,101.33,160811932,2.65225E+11,5633,5633
1/28/2016 13:00,25.88,37.96,101.19,160811932,2.65225E+11,5622,5622
1/28/2016 14:00,25.91,37.81,101.11,160811932,2.65225E+11,5321,5321
1/28/2016 15:00,25.33,38.83,101.09,160811932,2.65225E+11,5412,5412
1/28/2016 16:00,23.76,49.49,101.1,160811932,2.65225E+11,5384,5384
1/28/2016 17:00,22.15,49.16,101.15,160811932,2.65225E+11,5569,5569
1/28/2016 18:00,21.11,50.95,101.24,160811932,2.65225E+11,6577,6577
1/28/2016 19:00,20.1,53.92,101.31,160811932,2.65225E+11,7065,7065
1/28/2016 20:00,18.88,58.29,101.38,160811932,2.65225E+11,6938,6938
1/28/2016 21:00,17.78,62.4,101.42,160811932,2.65225E+11,6752,6752
1/28/2016 22:00,16.8,66.57,101.43,160811932,2.65225E+11,6141,6141
1/28/2016 23:00,15.91,72.52,101.45,160811932,2.65225E+11,5581,5581
1/29/2016 0:00,15.13,79.62,101.46,160811932,2.65225E+11,4688,4688
1/29/2016 1:00,14.55,87.39,101.42,160811932,2.65225E+11,4525,4525
1/29/2016 2:00,14.22,94.61,101.38,160811932,2.65225E+11,4333,4333
1/29/2016 3:00,14.19,99.95,101.35,160811932,2.65225E+11,4202,4202
1/29/2016 4:00,14.36,100,101.35,160811932,2.65225E+11,4153,4153
1/29/2016 5:00,14.48,100,101.4,160811932,2.65225E+11,4091,4091
1/29/2016 6:00,14.69,100,101.47,160811932,2.65225E+11,4369,4369
1/29/2016 7:00,16.42,97.99,101.55,160811932,2.65225E+11,4552,4552
